year,Angola,ArabicMiddleEast,ArabicWestAfrica,AustrailiaNewZealand,BalkanPeninsula,Brazil,BritishIsles,Canada,Caribbean,CentralAmerica,ChineseAsia,EastAfrica,EasternEurope,FrenchEurope,FrenchWestAfrica,GermanEurope,IndianSubcontinent,ItalianEurope,Japan,Korea,Madagascar,Melanesia,MiddleAfrica,NordicCountries,NorthAfrica,PersianMiddleEast,Portugal,RussianAsia,Somalia,SoutheastAsia,SouthernAfrica,Spain,SpanishSouthAmerica,Tajikistan,TurkishMiddleEast,USA,World
2015.0,-0.00413516673431,-0.0165080987609,-0.0108746809897,-0.0397936080333,-0.0569763729474,-0.000122132582907,-0.0211927030586,-0.0369319056504,-0.00744661950685,0.00393089685133,-0.0317858039494,-0.00207566081855,-0.00620745096174,0.016910706614,0.00263156593751,-0.0152515383954,0.0038436002866,-0.00772689039192,-0.00664543272193,-0.0021425320144,-0.000138492815739,0.00301470823153,0.000733009625794,-0.0153150298493,0.00575553763622,-0.00144568292472,0.00575194449892,-0.000425240083615,0.0170186015078,-0.000866983807357,-0.0232452606211,0.0078877110525,0.00148708544997,0.0122520814017,-0.0200803744391,-0.0120185677855,-0.00768664772231
2020.0,-0.00509623095266,-0.0200400127086,-0.0168031585133,-0.069603194678,-0.0572882108544,-0.00034851651489,-0.0339887737858,-0.0653929393336,0.00591128770076,0.0070683364932,-0.0311370662417,-0.00123475727152,-0.00808954701333,0.00832002612896,0.00439905191537,-0.0341712595989,0.00700255869715,-0.0116327475944,-0.00844292449333,-0.00443818550247,-5.91135601684e-05,0.00520034212551,-0.000262311216296,-0.0276306254832,0.00899360247075,0.00297881531918,0.00866601391413,0.00198724385203,0.0296800256503,0.0011050198735,-0.0274919489766,0.00353493392841,0.00350627009652,0.0234115254748,-0.0335310597801,-0.0255329909825,-0.00772495097179
2025.0,0.000415570678082,-0.0258549273578,-0.0127785947821,-0.0906250309816,-0.0545991753293,0.00711921702922,-0.0430977268154,-0.0893122439666,0.0241392513919,0.0183698784894,-0.0212682471809,0.00723142648197,-0.00468325305242,0.00371067261522,0.0102123770473,-0.0445061293167,0.0168520814304,-0.0133165123386,-0.00447559079225,-0.00270901294478,0.00448036307388,0.0140467165411,0.00530825490182,-0.0391693986277,0.0232597032748,0.0208008412045,0.00900993689246,0.0186834476332,0.0415738409301,0.0100572608297,-0.0229167678425,0.00381938159476,0.0121354632144,0.0488673512486,-0.0180979592564,-0.0386091365397,-0.00052189786723
2030.0,0.0122424461695,-0.0158157670944,0.000516958667042,-0.106146743525,-0.0495199951327,0.0218602193828,-0.0482969225612,-0.10845463299,0.0477870317816,0.0379569618184,-0.00309682785943,0.0229586523821,0.00392783439169,0.000539076850658,0.0199904353493,-0.052305396372,0.0345821166289,-0.0146576865057,0.00428592390835,0.00362812320035,0.0158852097569,0.029299296738,0.0177264807747,-0.0484551006367,0.0464105205461,0.0503658045328,0.00965988082164,0.0472614177192,0.0584312550721,0.0265089835576,-0.0101142422456,0.00497042015655,0.0271477840047,0.0877988961677,-0.00167989557878,-0.049396603991,0.0137327724217
2035.0,0.0312476969466,0.00522903432567,0.0215898936557,-0.116714355231,-0.0418070546628,0.0435544052193,-0.0507134459482,-0.122463396911,0.0784081912618,0.0660349147355,0.0225172020522,0.0463349155503,0.0159752580475,-0.00102471195178,0.0342808388483,-0.0572298270614,0.0606948216948,-0.0145947200556,0.0166412985931,0.0170081201037,0.0357631491003,0.0512193029285,0.0373670609168,-0.0542224777039,0.0752829132099,0.087994531892,0.0116531865702,0.0830373063358,0.0819018649199,0.0504727884463,0.00844152815016,0.00751387444643,0.0488190419534,0.134996180839,0.0143106665492,-0.0561597564111,0.0347560683971
2040.0,0.0585811216693,0.0341009912098,0.0503355090077,-0.123774921614,-0.0312404712721,0.072119069085,-0.0517084389531,-0.132350480015,0.116296907845,0.102410207252,0.0550647299159,0.0782229062719,0.0281995360749,7.33895168374e-05,0.0542868061534,-0.0594558003331,0.0955065569704,-0.0126360884031,0.031695105731,0.0392245688944,0.0641831701538,0.0805283290824,0.0656277539679,-0.0579849590039,0.108964114346,0.131933058382,0.0161824570965,0.123719273253,0.11309695855,0.0817737692334,0.031869278129,0.0116032086666,0.0771420746279,0.187614510861,0.0344270307677,-0.058897314219,0.0625054137722
2045.0,0.0954629138855,0.0708532474657,0.0872539221887,-0.128598819988,-0.0177519426718,0.107625809522,-0.0516803628763,-0.139407906804,0.162004011044,0.147247759966,0.0943508203254,0.119386406079,0.0387825158606,0.00431935250084,0.0813409097749,-0.0590888457466,0.138713318612,-0.00801114805137,0.0478354386224,0.0694693376177,0.10081657539,0.117691997685,0.104139888984,-0.0613333862972,0.149373891953,0.183778662285,0.0247200226822,0.170360289427,0.152513550171,0.120300765602,0.0602462826987,0.0188358534769,0.112204693267,0.248280988141,0.0593095619243,-0.0585114924209,0.0971281876377
2050.0,0.14293704687,0.116420809537,0.133179241213,-0.131669348979,-0.00128000794981,0.150034240738,-0.049999352539,-0.144643807537,0.216385038881,0.201081037189,0.141023699184,0.170740223699,0.0485328932628,0.010958545427,0.116627639629,-0.0563988640096,0.190554529944,-4.2501383574e-05,0.0635811546299,0.106397908486,0.145951808928,0.163301638825,0.153995889034,-0.0649773855188,0.198300904408,0.247423086111,0.037921727794,0.22602180286,0.201095275338,0.16633158427,0.0942421111628,0.0314578162774,0.154276453904,0.322399757661,0.0895412914175,-0.0566073887591,0.139235696373
2055.0,0.201856014975,0.172107424161,0.189106896152,-0.132100130252,0.0180457267766,0.199812491244,-0.045531500555,-0.147970915221,0.279613407337,0.264660244548,0.19559772046,0.233173376588,0.0591313260843,0.0189061050931,0.160938821251,-0.0518066470371,0.251698952677,0.0115057500874,0.07902906009,0.148845169195,0.200533332602,0.217510292839,0.216029425149,-0.0681477234853,0.257026832699,0.3262942761,0.0559487703418,0.293047044834,0.260552413449,0.220042712568,0.134311959312,0.0510287113319,0.203568914866,0.412627084071,0.125392874994,-0.0540927995798,0.189557950023
2060.0,0.273267480662,0.238774723058,0.255791949087,-0.130051969807,0.0400285417537,0.257747481099,-0.0383824725208,-0.150409894294,0.352265545743,0.33920294938,0.257365781469,0.307909470516,0.0716831405087,0.0274191194994,0.215217503057,-0.0469852790966,0.323144770742,0.0253082349856,0.0963153128404,0.195483897488,0.266004314055,0.281026112286,0.291564777939,-0.07049574061,0.326100455082,0.422661499464,0.0773296115277,0.372068446436,0.332759984826,0.281738227352,0.180913130132,0.0767588538906,0.260419347833,0.519123032077,0.167264433999,-0.0515165390926,0.2487379164
