-3.737653710359742018e-03,-1.545313888426546878e-01,-2.778291613372314561e-01,-3.792922868995486363e-01,-4.628337951689456276e-01,-5.316042700095922058e-01,-5.882538428716675982e-01,-6.350803264281946747e-01,-6.740353522692233978e-01,-7.066535748949953621e-01,-7.341323526604998095e-01,-7.573726903345523453e-01
-1.633666482810381890e-02,-9.392149417040936143e-02,-1.673491846452818121e-01,-2.223262040535246287e-01,-2.657095582064154526e-01,-3.016910724704003344e-01,-3.315077345816533905e-01,-3.557177889490850120e-01,-3.746870496675943074e-01,-3.890521649534390836e-01,-3.995551843020234140e-01,-4.069782837653002638e-01
-1.061228758404389634e-02,-1.350135767036890755e-01,-2.360991345374839345e-01,-3.190730618365764104e-01,-3.884861863709424545e-01,-4.470175419985121246e-01,-4.965365909623094542e-01,-5.384814496803266293e-01,-5.740436743446869494e-01,-6.043460631869014277e-01,-6.302833008385663183e-01,-6.525599947293819758e-01
-3.975061834284028539e-02,-9.751223924959333267e-02,-1.444019756239139363e-01,-1.842695563701560180e-01,-2.181286794887666580e-01,-2.476785287700228044e-01,-2.742958805183385862e-01,-2.985766117449016877e-01,-3.199851425458465903e-01,-3.388564668159356752e-01,-3.555965487162114913e-01,-3.705850933090146238e-01
-5.665433184325256027e-02,-4.759314327007891504e-02,-3.538315524010553909e-02,-2.056157191079982863e-02,-2.799671164611099161e-03,1.821788429729421718e-02,4.265637213994431798e-02,7.067843716712060576e-02,1.022443661474906063e-01,1.372374422824559903e-01,1.749921764811405711e-01,2.143862376623245358e-01
-6.995662824763783784e-05,-3.701379300550251827e-02,-6.545304935444672123e-02,-8.660101556939156509e-02,-1.014693054916820519e-01,-1.107791600091414669e-01,-1.150709161847974504e-01,-1.149354158314691982e-01,-1.105401257253664782e-01,-1.018368600637235694e-01,-8.889811094942545733e-02,-7.189656347042976126e-02
-2.115713982194528109e-02,-4.996253967414355374e-02,-7.451598854701929620e-02,-9.479783245321030116e-02,-1.120587774226964178e-01,-1.276885916849445635e-01,-1.421187265048735882e-01,-1.548396332758875948e-01,-1.649363124391043656e-01,-1.726235651088886824e-01,-1.792333419092183577e-01,-1.857529759805346126e-01
-3.689856133862255694e-02,-7.924964862321531855e-02,-1.161468124331529600e-01,-1.475834332277796146e-01,-1.734455394961706975e-01,-1.949027122376773558e-01,-2.133180536036641262e-01,-2.297235234588425601e-01,-2.441217470395261879e-01,-2.574859500492397979e-01,-2.702911702900454016e-01,-2.822795273971818730e-01
-6.761295363396812273e-03,-3.721656542938654721e-02,-6.244424323654223369e-02,-8.255449286527732911e-02,-9.685058919759706453e-02,-1.058192575281492742e-01,-1.097286784304839224e-01,-1.086362011400629213e-01,-1.031251005046907449e-01,-9.346570917179472526e-02,-8.014265798034246602e-02,-6.414702132719625471e-02
4.017923365338258411e-03,-5.865139381479405473e-02,-1.102848522542323323e-01,-1.524239377786461846e-01,-1.863742922591917761e-01,-2.135875939219013531e-01,-2.350760733917650058e-01,-2.515078763279646745e-01,-2.633813882808531681e-01,-2.709301892554528690e-01,-2.744745308120172811e-01,-2.743610536179262871e-01
-3.144760017397304347e-02,-5.031730841193408910e-02,-5.996425928164560853e-02,-6.179407388860588823e-02,-5.706811185169577416e-02,-4.664793577780992212e-02,-3.106358054311396735e-02,-1.008504980036144770e-02,1.637225899191526932e-02,4.735489720691755944e-02,8.099899602604888893e-02,1.156839147739322365e-01
-1.563130648858186179e-03,-1.278843430545501536e-01,-2.324130210917525752e-01,-3.196316860173640806e-01,-3.926425186918392485e-01,-4.537771173197463481e-01,-5.050868051235691825e-01,-5.482509870580055678e-01,-5.847128619432396812e-01,-6.155944109840132406e-01,-6.418089024976403323e-01,-6.641126714009474297e-01
-6.168609587267875199e-03,2.262622330716800457e-03,1.616088268854356039e-02,3.560884347276370432e-02,5.893299477649198426e-02,8.281645300954983135e-02,1.053356249312782655e-01,1.273108558995994788e-01,1.505448088808949147e-01,1.762840716558821408e-01,2.043854840459153610e-01,2.326224012856179524e-01
1.699339840710690011e-02,-4.317720611919402887e-03,-2.137118661381485346e-02,-3.676870884131681200e-02,-5.040516512662854276e-02,-6.135247085611171547e-02,-6.925744228334029806e-02,-7.492241122291826150e-02,-7.941043514117923641e-02,-8.342797513304511803e-02,-8.776985233147774346e-02,-9.276878466947641177e-02
2.980115602649144324e-03,-1.214995905391729747e-01,-2.274384605346136956e-01,-3.179735423056092025e-01,-3.953162097409848585e-01,-4.610687788096728412e-01,-5.166942852762055338e-01,-5.636325027438404689e-01,-6.033220321721074475e-01,-6.369491262668928178e-01,-6.655869553134254879e-01,-6.900265086778832879e-01
-1.527338177754449487e-02,-2.813647755317438132e-02,-3.250695160118319271e-02,-3.438690658939250883e-02,-3.338092091189507477e-02,-2.961621911202425711e-02,-2.315034553850812277e-02,-1.421465869112653602e-02,-3.205580523380238862e-03,8.145210353444442067e-03,1.800572443213950199e-02,2.612347452297518469e-02
3.943635211672787827e-03,-5.348858747206989422e-02,-1.017337813461410834e-01,-1.410571731872146128e-01,-1.723594829507713866e-01,-1.966250596547371166e-01,-2.151806462000122322e-01,-2.288185038624432621e-01,-2.379925766775017326e-01,-2.429602516561239212e-01,-2.440650228221129536e-01,-2.416369691362241223e-01
-7.706163339599126846e-03,-6.082241120875552572e-04,8.796661174474173714e-03,1.864125497295113579e-02,3.004776743828031782e-02,4.358560985344503425e-02,6.014672485066009655e-02,8.056047579500340283e-02,1.052085720574670175e-01,1.327620385408771753e-01,1.603815502506631963e-01,1.850109680061071404e-01
-6.611810327550512838e-03,5.004525384998077808e-03,2.267540709323072334e-02,4.563202240163341528e-02,7.281502484979118783e-02,1.034281763162075707e-01,1.358510446724119913e-01,1.685156485976292418e-01,2.015245262656589209e-01,2.372873688198642861e-01,2.771069497509761059e-01,3.191714835413786977e-01
-2.111616096883773327e-03,-2.159741868257753980e-02,-3.682066234101334656e-02,-4.743638295773606323e-02,-5.140355705488478671e-02,-4.741797782262368449e-02,-3.662090742104118918e-02,-2.056384964226905948e-02,-5.474282848291157823e-04,2.206924982381405775e-02,4.613036540310602035e-02,7.139861349323298190e-02
1.039553268461250923e-04,-1.247543304822113924e-01,-2.306083946181902711e-01,-3.190723362418006470e-01,-3.924708164136818112e-01,-4.537726722105672739e-01,-5.055500395978302919e-01,-5.495733386350867278e-01,-5.870644192124852001e-01,-6.189397772370457407e-01,-6.460945885232523000e-01,-6.692883601290876561e-01
3.185537197359430885e-03,-8.653932064974211025e-02,-1.627436270188035161e-01,-2.278433005342305473e-01,-2.834931218016010779e-01,-3.308454066837285268e-01,-3.711085123435600708e-01,-4.052846011062270493e-01,-4.344737682912811483e-01,-4.593684776235623102e-01,-4.805322597032806731e-01,-4.984377600842949119e-01
1.114863635095162016e-03,-1.376209182645935780e-01,-2.522475197228237764e-01,-3.472661231628667022e-01,-4.263011266507130692e-01,-4.918364259691118678e-01,-5.459867030798629672e-01,-5.908380882575527959e-01,-6.282238838143766602e-01,-6.595133724450359392e-01,-6.858623776484942258e-01,-7.080081172904271192e-01
-1.523887698326546053e-02,-3.394863338323135526e-02,-5.168824267341713685e-02,-6.702725758334271422e-02,-7.877859673466930390e-02,-8.847574381025354040e-02,-9.768718495179010142e-02,-1.070991622014789008e-01,-1.159770343184878955e-01,-1.240017821675898219e-01,-1.314158737967222601e-01,-1.385536258925980646e-01
5.957449297670641686e-03,-7.955409933786675158e-02,-1.486298806684056562e-01,-2.059327108017467434e-01,-2.557812113117299280e-01,-2.999677390875847838e-01,-3.382642974256842017e-01,-3.707665485330519095e-01,-3.979769210282453895e-01,-4.207477984767396539e-01,-4.400833869621340599e-01,-4.566082086611464863e-01
-1.331707135841014552e-03,-7.149133961622426703e-02,-1.252582625490962775e-01,-1.668483953295721856e-01,-2.011691947907968958e-01,-2.307040143838454405e-01,-2.552888421867783308e-01,-2.736001237927794816e-01,-2.850980026266716205e-01,-2.901724935153104368e-01,-2.898376001335551400e-01,-2.852206677807057056e-01
5.788026190848719575e-03,2.547893929347814709e-02,4.289018035666228301e-02,6.091847452736824653e-02,8.069301298391351462e-02,1.035859439895202017e-01,1.313668954809703582e-01,1.650018782496953940e-01,2.049489517203312572e-01,2.497932473954419530e-01,2.974288756938884282e-01,3.452602292961059471e-01
-2.797316440690827575e-04,-6.537651140822162144e-02,-1.138137013801127778e-01,-1.503263141415991933e-01,-1.804947048225679640e-01,-2.069921981818890200e-01,-2.297166846292769404e-01,-2.474412845283751883e-01,-2.597680858238385349e-01,-2.674444904638151876e-01,-2.718855211473392708e-01,-2.742961015665859592e-01
1.744966323669353003e-02,-1.213714099479379915e-01,-2.419251066521667659e-01,-3.429419930124899540e-01,-4.271407471796411781e-01,-4.972963187076313574e-01,-5.560397203283885537e-01,-6.053659618415541122e-01,-6.467379394474810361e-01,-6.814284114389429492e-01,-7.105463218365879463e-01,-7.351070710975183831e-01
-7.728001970284538013e-04,-5.216560365895064888e-02,-9.466208308257248460e-02,-1.289574751030274358e-01,-1.561343688523634810e-01,-1.773088454898819055e-01,-1.934210141001654892e-01,-2.050383182358850309e-01,-2.127528752339446494e-01,-2.170261204114402875e-01,-2.184025124965449094e-01,-2.173771904168061431e-01
