-8.525602077759281833e-03,-1.656271162725792556e-01,-2.932634606017014423e-01,-3.976351169235275429e-01,-4.830648188563422818e-01,-5.530126415785950877e-01,-6.103570945443732576e-01,-6.575561260808645558e-01,-6.966684877095352668e-01,-7.293034417749173492e-01,-7.567110793844143979e-01,-7.798334044981332092e-01
-1.766509635992286747e-02,-9.705908587138102617e-02,-1.719876232181870579e-01,-2.282941455820084453e-01,-2.728858149489926666e-01,-3.099782993556147170e-01,-3.408383164412205901e-01,-3.660542120648505593e-01,-3.860205775555293206e-01,-4.013941789476369593e-01,-4.129294191028763383e-01,-4.214135904111627751e-01
-1.379020846373301377e-02,-1.425813268361394437e-01,-2.469886928641979174e-01,-3.325083149480522193e-01,-4.038816850243842627e-01,-4.639338347620640124e-01,-5.146491402230479739e-01,-5.575564158367258827e-01,-5.939171381969789998e-01,-6.249009802395867341e-01,-6.514377472777678202e-01,-6.742593500454938660e-01
-4.027995923084563834e-02,-9.875152037712507658e-02,-1.462795316836221771e-01,-1.867289963316340062e-01,-2.211270927726785573e-01,-2.511799445773156836e-01,-2.782674443884429194e-01,-3.029889762251032348e-01,-3.248185496299762498e-01,-3.440955890303027953e-01,-3.612287639581857612e-01,-3.765994017410908001e-01
-5.714226827476598380e-02,-4.849598963524300033e-02,-3.671287940948024520e-02,-2.233323033523031478e-02,-5.032419850354067324e-03,1.550026303705167273e-02,3.942539583122462582e-02,6.690065205756655364e-02,9.788187252314184406e-02,1.322483044448997391e-01,1.693332699382155693e-01,2.080167906862327720e-01
-7.106416096835809935e-04,-3.854233368254164627e-02,-6.782021792011748429e-02,-8.977756946962690832e-02,-1.054422525902414254e-01,-1.155494613777149210e-01,-1.206518753890250262e-01,-1.213502488164339976e-01,-1.178231783262154997e-01,-1.100349234377415719e-01,-9.806936497080864790e-02,-8.210917938428263785e-02
-2.173003772147776014e-02,-5.122021885222735604e-02,-7.642416509515478906e-02,-9.733173178965327799e-02,-1.151986860699571597e-01,-1.314155652506658611e-01,-1.464152889149641090e-01,-1.596939072289378370e-01,-1.703461396379132020e-01,-1.785910390682961812e-01,-1.857552919858778129e-01,-1.928200447327982903e-01
-3.730977271695452846e-02,-8.014814183270040082e-02,-1.174941468835753733e-01,-1.493501909624951329e-01,-1.756116111485692133e-01,-1.974534701892243505e-01,-2.162410621452114934e-01,-2.330069596104943075e-01,-2.477570886465800537e-01,-2.614627679892684298e-01,-2.745979390438514356e-01,-2.869073117490349434e-01
-7.666008538285700065e-03,-3.940394266336886414e-02,-6.584863510048404034e-02,-8.713115912818787667e-02,-1.025801621046825846e-01,-1.127023475657544516e-01,-1.177851556552680090e-01,-1.179058805490625361e-01,-1.136611985126084884e-01,-1.053357450309273385e-01,-9.342385724961370375e-02,-7.891567545354470636e-02
2.953761508540447660e-03,-6.124708537315162044e-02,-1.142459068608747408e-01,-1.576312742874145800e-01,-1.927471572172346492e-01,-2.210732017120700110e-01,-2.436446137350354035e-01,-2.611500272118940091e-01,-2.741062059158992370e-01,-2.827659817125047215e-01,-2.874656660145174514e-01,-2.885652309768466650e-01
