-3.729051614793838822e-03,-1.545117197490143146e-01,-2.778017953154417463e-01,-3.792596846593316862e-01,-4.627977219282805588e-01,-5.315659621099971810e-01,-5.882141438861697713e-01,-6.350398031151576195e-01,-6.739943855288675900e-01,-7.066124154717595696e-01,-7.340911586900713548e-01,-7.573315471605358562e-01
-1.633431252169441003e-02,-9.391598116502999916e-02,-1.673410433390560281e-01,-2.223157282454628347e-01,-2.656969549685533338e-01,-3.016765078544617062e-01,-3.314913230007766609e-01,-3.556995922808878774e-01,-3.746670793549532474e-01,-3.890303970578647963e-01,-3.995315730530367149e-01,-4.069527742483821653e-01
-1.060661235154310850e-02,-1.350002142298232510e-01,-2.360799145114418907e-01,-3.190493161172977543e-01,-3.884589220242749552e-01,-4.469875164522391642e-01,-4.965043642588379269e-01,-5.384474253002842214e-01,-5.740081345021904591e-01,-6.043092087141456181e-01,-6.302452713408699392e-01,-6.525208819447597675e-01
-3.974968889831709262e-02,-9.751007053026423954e-02,-1.443986916902409157e-01,-1.842652547760455506e-01,-2.181234343555827349e-01,-2.476724021879729565e-01,-2.742889292123898981e-01,-2.985688863774839663e-01,-3.199766770519955061e-01,-3.388472874158848791e-01,-3.555866769256296189e-01,-3.705745478294895090e-01
-5.665348118280014861e-02,-4.759156830767683616e-02,-3.538083477398385607e-02,-2.055847933247809817e-02,-2.795772689350529538e-03,1.822263055679441274e-02,4.266201630968223524e-02,7.068503809267309701e-02,1.022519904834771204e-01,1.372461637825634351e-01,1.750020710259072299e-01,2.143973770670128676e-01
-6.882955392766189210e-05,-3.701111578419463005e-02,-6.544890641617132077e-02,-8.659545655502948192e-02,-1.014623517142258929e-01,-1.107708084151009936e-01,-1.150611421248129013e-01,-1.149241772742098100e-01,-1.105273610882176599e-01,-1.018224858686965911e-01,-8.888202363529311423e-02,-7.187864180669856218e-02
-2.115613645060940295e-02,-4.996034073374223949e-02,-7.451265300204663877e-02,-9.479340272309869087e-02,-1.120532871352515891e-01,-1.276820731667591413e-01,-1.421112095529123431e-01,-1.548311379242493790e-01,-1.649268417323423441e-01,-1.726131146526184712e-01,-1.792219165292098793e-01,-1.857405913515029761e-01
-3.689784133427284618e-02,-7.924807809811716675e-02,-1.161444580124309650e-01,-1.475803458362606735e-01,-1.734417538413095816e-01,-1.948982534812513101e-01,-2.133129431012856791e-01,-2.297177815155233005e-01,-2.441153882053301027e-01,-2.574789922244688500e-01,-2.702836333094390531e-01,-2.822714265781344767e-01
-6.759701870534544528e-03,-3.721273145189224474e-02,-6.243828035705587670e-02,-8.254647633824212238e-02,-9.684055002772574972e-02,-1.058071918123968669e-01,-1.097145485186930142e-01,-1.086199343380543358e-01,-1.031066004679516979e-01,-9.344485425388118771e-02,-8.011930924355109562e-02,-6.412104121135696333e-02
4.019803975391953582e-03,-5.864683808835107620e-02,-1.102779070727631511e-01,-1.524148071970698459e-01,-1.863631137764874546e-01,-2.135744564131194234e-01,-2.350610256885208027e-01,-2.514909314397477114e-01,-2.633625269763314458e-01,-2.709093584101928132e-01,-2.744516489134541937e-01,-2.743360154758892056e-01
-3.144672535254142143e-02,-5.031534561083056412e-02,-5.996122261915003832e-02,-6.178995146537433203e-02,-5.706287149086149146e-02,-4.664152820869458399e-02,-3.105594079723271450e-02,-1.007609280129383167e-02,1.638263801424210894e-02,4.736681130183871546e-02,8.101255066871859700e-02,1.156992025232077836e-01
-1.556933501553078945e-03,-1.278699170787324924e-01,-2.323923914471491270e-01,-3.196063690426312887e-01,-3.926136415659322587e-01,-4.537455016924915041e-01,-5.050530443761204191e-01,-5.482155018837203686e-01,-5.846759487743117267e-01,-6.155562697785555981e-01,-6.417696602542866113e-01,-6.640724010967992141e-01
-6.167305312953549022e-03,2.265014056402196371e-03,1.616439889378943479e-02,3.561353917473613490e-02,5.893893348748514144e-02,8.282368856660221601e-02,1.053441980539032152e-01,1.273208101555327876e-01,1.505562039391006857e-01,1.762969849259427846e-01,2.043999992839873603e-01,2.326385806317274874e-01
1.699438697719236890e-02,-4.315577204519222866e-03,-2.136792449744429057e-02,-3.676436080810998458e-02,-5.039975750485879008e-02,-6.134601735560223090e-02,-6.924994424383451586e-02,-7.491386661917132095e-02,-7.940084508811817710e-02,-8.341734477040359252e-02,-8.775819528927639168e-02,-9.275612037105818164e-02
2.987614344626667463e-03,-1.214823160152597725e-01,-2.274138536880240813e-01,-3.179435069033681449e-01,-3.952822107270829721e-01,-4.610319084302886283e-01,-5.166553299573812819e-01,-5.635920122490318818e-01,-6.032803896632172869e-01,-6.369065888666101127e-01,-6.655436973056620964e-01,-6.899826338835299833e-01
-1.527258912522254028e-02,-2.813496236825078697e-02,-3.250471363859060159e-02,-3.438394480110235074e-02,-3.337722710448603330e-02,-2.961177914526966215e-02,-2.314513933776378429e-02,-1.420866147832697095e-02,-3.198764643579951692e-03,8.152864099148678101e-03,1.801422072591967599e-02,2.613281237785927344e-02
3.945774729069151388e-03,-5.348341894619444703e-02,-1.017258854872946233e-01,-1.410467631222094009e-01,-1.723466966072642881e-01,-1.966099733269998928e-01,-2.151632952278786926e-01,-2.287988867046782948e-01,-2.379706557304864800e-01,-2.429359529904291382e-01,-2.440382426606380328e-01,-2.416075779088004694e-01
-7.705380084091816364e-03,-6.068217384942083950e-04,8.798696034605823363e-03,1.864393502399420630e-02,3.005110983587297099e-02,4.358963682701141873e-02,6.015146654421952427e-02,8.056597213908561761e-02,1.052148722538369247e-01,1.327691911979981265e-01,1.603895896562459455e-01,1.850199055197087328e-01
