5.154412675807430642e+05,1.048043692778707550e-04,6.175959682138562812e+02,9.056085442063530907e+06,1.783627469372655265e+06,8.242116863039892633e+05,5.618133999680080451e+05,8.586188138014421565e+05,9.226508122914981868e+03,2.780340662483709366e+03,2.303257777120303018e+01,2.083467405466337004e+04,2.174530151560162722e+03,4.452093050893306554e+02,1.657916325221443003e+03,7.193523765457412082e+03,1.280718394564432558e+06,4.318312036267742542e+02,3.459498510940083179e+03,6.236886387911776546e+05,8.058377628041068092e+05,1.109892419670861774e-03,6.455860387766654133e-05,5.650230880884636520e+01,1.757745212443989047e+01,4.671069149539483760e+02
2.807991844602763653e+06,2.946546720988897899e-03,2.876447652271175457e+02,5.358502538488737773e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.340782115610683977e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.618157801302751331e-01,0.000000000000000000e+00,1.496882962076409562e+01,1.412846822646577323e+02,1.652508748030811375e+03,3.815701097237861715e+06,3.176921670702671236e+03,2.315953269412522104e+02,1.032015204085780279e+05,0.000000000000000000e+00,1.135036474874614651e+05,1.162751112060451952e-02,1.807340979873236098e-03,5.821099048015397557e+02,5.104158553912001295e-02,5.361116838078707758e+01
5.678734274096714216e+02,7.076538679867588389e-05,1.863448124144086933e+02,1.479325979824657843e+05,7.461416412372175728e+03,3.026254844724744544e+03,1.089252623876055877e+05,1.194151193219842207e+04,2.222589725531713079e+00,0.000000000000000000e+00,9.109255749919272560e+00,0.000000000000000000e+00,1.043217975617362299e+03,2.616728628921586051e+02,2.915795617893635381e+02,3.373187556893973124e+03,1.231458060050104741e+01,9.255861221472962086e+01,2.540353622063215866e+01,0.000000000000000000e+00,1.568759249140739557e+05,2.040413091042729814e-03,4.340435929980114717e-05,8.315202573635319117e-02,6.305278739057840198e+00,2.658003534421878034e-02
1.833312459701508051e+05,2.229537337806920902e+02,1.172766974565513956e+05,8.531792043900687713e+05,1.199811130439889384e+05,2.488920687561147497e+04,2.423823626099466310e+03,4.976920810628736945e+04,1.109700297635310999e+05,5.877906219249433661e+02,1.649595942400368997e+01,1.361614559403062003e+03,1.685340856995806796e+06,2.380458108701577294e+05,7.191842240399872708e+02,1.114273194999777246e+06,1.808128479214265099e+03,5.583142670845293196e+02,3.841910817991101368e+01,3.072291696536021846e+04,1.525247961693134584e+03,8.979822625562786698e+02,1.394052368549994867e+02,1.542090333384210366e-01,4.669550061543435731e+03,1.104883119909281731e+03
7.499325033259704651e+04,1.127991145185754246e-01,1.510602383929064558e+02,3.610714894443628054e+03,3.028430606039119448e+04,7.965517660032583080e+03,1.306333778951529894e+03,2.255045696153844256e+04,9.244981608303672829e+02,7.143384480503080169e+01,3.006299034972933271e+01,3.610435508018364885e+02,2.530259158173777450e+03,5.153886341125838953e+03,1.608200739603527438e+02,4.489460360537927481e+05,1.597588754534607915e+03,1.867754321305068999e+01,1.091901769713120908e+07,9.954262850499864726e+03,3.128188117787121314e+02,5.065619974662929348e-01,6.911478550840946533e-02,5.521798934800215648e+04,2.413729778901919332e+01,3.300157222674957325e+01
3.188279988821696315e+04,8.605680120461612140e-03,3.771700675185627460e+02,3.431907936372748017e+07,4.273752414848105982e+05,1.367786141169550538e+05,3.020681843282193881e+02,3.732439439333940973e+05,5.847487417896997613e+03,2.755473459425411420e+02,4.306480347283302493e-03,1.857209232522413686e+03,4.457742305315962881e+02,1.160498913454628109e+03,5.312199188104024870e+03,1.111635334706200083e+05,7.448328640322142746e+05,3.577417456981394253e+02,1.036182004145875457e+06,4.825260837775398977e+04,8.003229428063268642e+02,3.463801653820887394e-02,5.367891219227045006e-03,3.679170550028724733e+02,1.188618167017589045e+00,2.786382346995287094e+02
2.207219301419829717e+05,3.297664323484405505e-05,1.984077030377839719e+03,2.057884081175511004e+06,6.750555066329679452e+06,2.466176916356593370e+06,9.440641616368593532e+03,8.228778282102255151e+06,7.771507452141073009e+04,9.688292903665640097e+02,4.374882939883522059e-01,1.677245572271314450e+04,1.851263621472705836e+03,2.985141607850451919e+02,1.617240714599202693e+04,2.675097248333913740e+06,3.312331861376257439e+04,1.810117894448692368e+03,2.059737051507598534e+07,2.235199892890007468e+05,1.442357962134973059e+04,1.309338823964413848e-04,2.025201881203260175e-05,1.626331615017601052e+03,2.501511779253968282e+00,2.719166862473090873e+01
3.097630388644263730e+05,7.630981279831698938e-01,2.130297115621543780e+05,7.489811328705463558e+06,2.628275980575067806e+05,2.604767356285754940e+05,3.698510633794024761e+04,1.169171906541608187e+05,2.143916366277842317e+05,1.218473096361147873e+04,3.285719488681871248e+00,1.208145903300350710e+03,1.162294616263537682e+04,1.662591236572852040e+03,2.371454110019081352e+00,4.777847636668142513e+04,5.725259364564523821e+03,2.103295371148704435e+05,2.062115220884883020e+05,2.442937174216798157e+05,3.556331312262838651e+02,3.056282356481409224e+00,4.747813464256515070e-01,5.558638687387734763e+02,3.254623472468944101e+01,6.426585529536131958e+01
1.036327918426922042e+04,9.510086016970887863e-04,2.592957566750740739e+02,3.166353632964002900e+06,3.223517813152388553e+05,4.184990877972034650e+04,1.000026667768534708e+03,3.536700761413558939e+04,9.350909622746663445e+03,5.577575796070767211e+01,6.787829091012264371e+01,3.877686256828018827e+02,1.382347587183113546e+03,3.605741591778051770e+03,7.085898064471729185e+02,5.305829096170235971e+03,3.211410763824747992e+05,1.396715257667477772e+02,7.667567845145447645e+05,1.076340279976281454e+05,4.433256258243424099e+02,6.975296040273995697e-03,5.859737129241566079e-04,1.912720810369756009e+03,4.077677788995227104e+01,2.429040262627185598e+01
0.000000000000000000e+00,8.568516310298325805e-05,1.617647405498399280e+02,1.119906571248625551e+05,3.282537234084580559e+06,9.331902139044623290e-01,2.216995750359409101e+00,1.050424163050421521e+04,2.147436585052337588e+00,1.393635377076114708e+02,1.791781139540197243e-01,1.609072551596686935e+02,1.340768991885958349e+04,7.045980365755317325e+04,3.100182556339547091e+02,1.068080366367056371e+02,1.006397581617176998e+06,1.576206626708650447e+02,4.189835796343227412e+04,4.994299240746570379e+07,0.000000000000000000e+00,3.394060828409943683e-04,5.274246670554332261e-05,2.907435101317292379e+02,3.572113511550657705e+01,3.033141558041565986e+02
