country,Arabic,Bengali,Catonese,English,French,German,Hausa,Hindustani,Italian,Japonese,Javanese,Korean,Malay,Mandarin_Chinese,Marathi,Persian,Portuguese,Punjabi,Russian,Spanish,Swahili,Tamil,Telugu,Turkish,Vietnamese,Wu_Chinese
Angola,569631.2007791365,0.00012131607816883691,172.3867971943574,43552672.84712008,4466186.09779821,1700245.5751710169,37991.10138207261,307796.4232577911,5224.13020281152,15753.304331845973,2987.875165713671,21755.205362962442,356.299358469341,809.5502911819844,0.13520668109848563,6153.8031727927255,22048749.738375023,0.05593136396613863,8878.93943080612,926758.4289427504,302896.2466274853,0.018417995687509164,4.6043543252083935e-05,487.01496434047306,2322.1132753405227,63.48720698805198
ArabicMiddleEast,148965436.806054,0.0025030908591393004,53.245655411836275,1108772.074996286,0.0,0.0,2884.3141658614904,0.0,70484.03894236621,2294.0699484770917,86.37903549583464,358.35992701005705,0.20244781478233512,177.0578122986983,0.1041546134906969,692929.9364617241,7896.033863802764,0.02688847078656667,123157.4027823038,1588449.2185721104,8746.09598589555,0.0007477930288458318,0.000960108167695318,11448.429931825056,65.25738478176117,6.779375882138573
ArabicWestAfrica,3817063.492382468,6.388823829192025e-05,45.928857546297515,2670586.2409995757,7964.936426280597,3.388096372582884,2143.1619416097305,5827.415263920555,8705.653427071175,0.09389285405240579,8601.66710485741,0.029555958479481722,200.8725812902003,1086.187722161258,0.022304445335820332,0.7505036345032685,3586.620256081264,0.009761793966585757,1.1238908627185815,28192.35254583419,19614.32334946061,0.8264899633925678,2.4551505723024495e-05,75.49258548934752,6706.251052860535,0.00029706456952278217
AustrailiaNewZealand,1549023.9534141745,2525.8138537860905,8802.641055310636,23080333.961755548,28986.6355487881,10.095758595882941,235.96199058499056,13898.654319418387,20289.458428327987,43687.9407730669,2512.93332766842,0.18361899727291356,83765.93279792905,67384.70822248692,940.608998755136,15971.86495984013,4373.8064408111495,1571.1394803945955,0.12368360436669128,176406.94292808473,73.97420982448307,35.64078236560265,971.0684021626726,9.178557702038791,2023.1320868646258,27.65288372237255
BalkanPeninsula,1092849.390156621,0.8022686448450572,46.485479767350704,69515.60037271903,20663.983059424798,8960.159439035328,188.64484837683167,5766.546111224271,2240.702723811029,964.3231504762381,3692.726163406591,52.645609024901326,183.44221117133895,6921.616863624699,1.578643163377786,33478570.336177673,3824.0475643478085,0.722469583712543,3916713.6334141083,17518.817855218505,20.753955067764497,6.797422163405473,0.3077282738505595,3975.7931100065016,2882.335668400017,325.8389238316338
Brazil,89528.1871364629,0.06602295502762763,34.29669172160748,53679852.328179,239460.55791262607,41202.53700462865,1090.7125698758953,44215.37251008849,96530.07494063233,10832.867662372913,6.774774702228454,236.16794985004452,21.983399551820035,1794.1406167727582,28.362214806851433,5321.534984977258,158676165.72473225,3.6370514304077166,263614.4177601577,218296.0181974333,172.28695821886444,0.011058316082702252,0.025430121443770565,1525.1234746446453,5.29143247261734,114.261965225627
BritishIsles,214006.71247989932,2.727524005286344e-05,134.04833105000537,14382933.059181362,2855798.120073181,571020.4697589976,1495.8422703525193,1310984.3587775982,15801.004083571865,792.1557763351809,72.3645929700346,1117.1075177691266,77.42265086280503,87.81082239861063,0.399964871691637,111969.73431121591,152389.89983231176,0.06942194606562684,6500781.3656918565,415583.5710855196,792.4210679030956,0.00034533794717042567,1.0240583874163602e-05,61886.91163453217,56.591879210706715,0.9244119419958925
Canada,103358.5514726069,5.9635010903634535,10439.94711446974,23535822.984019447,6206321.859992438,26150.87232720063,7326.517262257717,8380.626526909575,25.807830571353126,2916.380808259147,172.99992161869866,75.40090254428937,357.15099021635945,312.52069578229873,0.013903909660880485,1785.9324429332187,9027.065748716503,1673.0294717101465,148691.66933462548,44138.77755789481,1455.1755562556793,0.3615873927750702,2.2993582293671886,532.8253954970922,135.03602102565526,1.7755183968413366
Caribbean,41661.83015841412,0.0009743335944319147,52.615423210699,16862893.158431385,232105.9541207278,139686.26815844324,160.1580860233597,15991.63243641447,16769.84500159359,375.5715726959972,9745.607877171591,461.24139125785314,236.94668643407164,13708.989466121218,0.030193991622196444,542.5542282874674,330822.0691806501,0.008464023679442826,419968.7655942931,1213352.0056214053,39.758612040165225,17.264138417868892,0.00036934948976301675,5496.298099474056,7588.327150957543,1.615329178100004
CentralAmerica,0.17771262785331277,8.591625425586812e-05,700.9336430221904,322505.16209190636,2476409.9880968053,3.3994515500747986,3.4456836382683333e-06,498.57170917223675,5857.06509918988,14036.723971951777,0.008189932802092428,0.058111999083894535,989.6657320220476,143430.59970743774,0.010980082720777976,680.1865824561058,238691.69155935093,0.008745178466378501,39.99575812008809,176674215.8372524,0.0,1.701189310493299e-05,3.2456454846503305e-05,73188.05555930657,0.00819377632895397,7810.894985757643
ChineseAsia,2946215.5777408043,4.284565745166234,5444706.069467388,707651.5516942053,479336.74350944,19268.78148540828,86732.78796800088,13853.53178021859,35.39107173781072,89885.76044319513,3186.8166569571977,45042.221910671695,5794467.224145289,999994567.320493,2353.638400361104,13171.847894703664,2634.1826712848338,3.00540327389257,92432.55609162318,233703.3059734558,28447.550872439468,5.902131407126552,1.6509254626865026,457.8593247826523,6382.978253312457,62878375.48743817
EastAfrica,36037136.71045606,1.560922062306574e-05,387.63104295045633,371058278.16607183,93171.4250410409,389.6606729179367,300294.3140250921,0.0,40417.80542943931,156784.51127356387,740.2895330904136,55595.2148113352,1419.3863941450331,9599.868646517807,0.042732950676993765,10507.48115725066,952761.6725364734,0.09109203897515183,67734.13167009466,0.0,0.0,0.004106658394843253,5.860358702165742e-06,44564.64115032908,576.7468940571823,653.8791585913328
EasternEurope,12633260.012166757,0.005699603098700472,141.7495023623566,3932420.400689353,772.046053601051,5494067.343294301,447.2598976003563,21757.719482228873,87505.65492539768,3397.054634630647,20998.107613679847,0.4454585135553959,80.20100484498612,2349.954549830385,0.0497649346085589,969298.8700907432,2644.6289712689168,0.07540346605463516,141416420.2863537,150000.04076459087,0.11690380322642911,0.11576143656333009,0.0021594017920537815,32676.078720301233,16372.314853357042,4.184881254003088
FrenchEurope,251496.0961916055,1.5867247195839296,56.14521131024627,10854211.995477596,19804934.8029768,111490.69966346376,3674.041839892696,135640.65472337152,5839.4604113833375,1192.1519141827398,0.03046413058239763,32247.348713207048,197.88336075435944,174.3953401950934,17.147221964494324,8878.98758222621,31229.217483810604,6.238580288171794,9737.195843948852,540690.3022705541,355.6628946033204,0.00019136194571731026,0.6044478031537411,2312.221418024146,0.021234011858312418,52.44992869066993
FrenchWestAfrica,1911749.6402436092,5.417242867794664,183.1753865954418,130943591.37251319,301888197.5713531,21922.20073410364,47985505.85182523,8105.163083805985,6955.805617659671,139.16203095848365,3359.9880940987655,0.05400243266120051,1377.9121806186736,2608.161861914739,7.460934502275727,11283.948574238986,374.52495734304244,6.943093442174103,125958.38234929452,115173.317367052,5810811.152813801,6.337731040177169,2.0440882212572156,185.60284601354334,2594.8033664231766,0.00012134729283228342
GermanEurope,257856.81563270994,1.8230014245690247,40.650437503281104,538139.7845439733,1008928.0007698276,7770945.953724941,0.2239753067339297,0.0,92120.84869919646,38010.73597507422,6.689293161590844,55034.737065514375,265.0204055210651,272.5080300443018,4.682038204266746,2386.447860538197,44352.03413473262,3.0078030309135872,20242120.293431297,138721.2466364699,3.3535554410068857,0.03732213177642632,0.6981299525730147,11087.50882777575,5.382662996473286,131.15174693780872
IndianSubcontinent,79410.82719132744,157180001.36387837,272.3143195687032,796111731.3653057,917788.1169034354,131782.908508273,1498.0512266150731,307642876.78638643,15.484999902588587,6.96102671811051,71381.80125420216,1313.1298083087454,3219561.6569592915,7441.65337777161,57900380.10684913,9.834021263174321,13508.068749820426,97100381.57203415,1004789.2890858998,266457.5379611507,166.9709525776185,2547286.981269453,60072123.10205374,321.7412183361824,66833.24158977889,2.0110084083133857
