-8.525602077759281833e-03,-1.656271162725792556e-01,-2.932634606017014423e-01,-3.976351169235275429e-01,-4.830648188563422818e-01,-5.530126415785950877e-01,-6.103570945443732576e-01,-6.575561260808645558e-01
-1.766509635992286747e-02,-9.705908587138102617e-02,-1.719876232181870579e-01,-2.282941455820084453e-01,-2.728858149489926666e-01,-3.099782993556147170e-01,-3.408383164412205901e-01,-3.660542120648505593e-01
-1.379020846373301377e-02,-1.425813268361394437e-01,-2.469886928641979174e-01,-3.325083149480522193e-01,-4.038816850243842627e-01,-4.639338347620640124e-01,-5.146491402230479739e-01,-5.575564158367258827e-01
-4.027995923084563834e-02,-9.875152037712507658e-02,-1.462795316836221771e-01,-1.867289963316340062e-01,-2.211270927726785573e-01,-2.511799445773156836e-01,-2.782674443884429194e-01,-3.029889762251032348e-01
-5.714226827476598380e-02,-4.849598963524300033e-02,-3.671287940948024520e-02,-2.233323033523031478e-02,-5.032419850354067324e-03,1.550026303705167273e-02,3.942539583122462582e-02,6.690065205756655364e-02
-7.106416096835809935e-04,-3.854233368254164627e-02,-6.782021792011748429e-02,-8.977756946962690832e-02,-1.054422525902414254e-01,-1.155494613777149210e-01,-1.206518753890250262e-01,-1.213502488164339976e-01
-2.173003772147776014e-02,-5.122021885222735604e-02,-7.642416509515478906e-02,-9.733173178965327799e-02,-1.151986860699571597e-01,-1.314155652506658611e-01,-1.464152889149641090e-01,-1.596939072289378370e-01
-3.730977271695452846e-02,-8.014814183270040082e-02,-1.174941468835753733e-01,-1.493501909624951329e-01,-1.756116111485692133e-01,-1.974534701892243505e-01,-2.162410621452114934e-01,-2.330069596104943075e-01
-7.666008538285700065e-03,-3.940394266336886414e-02,-6.584863510048404034e-02,-8.713115912818787667e-02,-1.025801621046825846e-01,-1.127023475657544516e-01,-1.177851556552680090e-01,-1.179058805490625361e-01
2.953761508540447660e-03,-6.124708537315162044e-02,-1.142459068608747408e-01,-1.576312742874145800e-01,-1.927471572172346492e-01,-2.210732017120700110e-01,-2.436446137350354035e-01,-2.611500272118940091e-01
-3.194630838861919203e-02,-5.143923548295832593e-02,-6.170087744642292066e-02,-6.415176400399656698e-02,-6.006485756615363020e-02,-5.031148538823249083e-02,-3.543063459913733254e-02,-1.520376863222068671e-02
-5.029654962127766936e-03,-1.360485628035576766e-01,-2.440926503123798663e-01,-3.339439619794987713e-01,-4.089328859351917811e-01,-4.715693225092860152e-01,-5.240373366599513361e-01,-5.681163264982980188e-01
-6.916994585160145259e-03,8.914904894321096316e-04,1.414617676506413173e-02,3.291945651380986937e-02,5.553298823071666640e-02,7.867546076589555792e-02,1.004308140415551692e-01,1.216177852064493081e-01
1.642855369469803720e-02,-5.544031827517988641e-03,-2.323781743008037845e-02,-3.925644814200188182e-02,-5.349852046582358189e-02,-6.504318332030063765e-02,-7.354433560942089110e-02,-7.980623548457894956e-02
