country,Arabic,Bengali,Catonese,English,French,German,Hausa,Hindustani,Italian,Japonese,Javanese,Korean,Malay,Mandarin_Chinese,Marathi,Persian,Portuguese,Punjabi,Russian,Spanish,Swahili,Tamil,Telugu,Turkish,Vietnamese,Wu_Chinese
Angola,2217116.7681518747,0.002393140145431112,582.5570960575442,167678031.75666586,13186833.86524169,2234391.2141737053,76906.17746618549,953872.5980210361,16743.053446918766,43074.60127245109,8024.296338969094,65741.46100651279,1582.0934250806438,3525.3218764590033,0.22627145827331344,18547.704291618997,20601220.88121302,0.08320396531821508,24356.396250404305,2829464.177131619,308365.46779823984,0.02523924772008737,0.0009335577928448012,3313.431319810834,6184.799636025975,224.59182176834238
ArabicMiddleEast,138222513.67443967,0.014776660783251773,177.46159161093166,12335731.341836862,0.0,0.0,5472.4161566696475,0.0,125258.67030695904,7241.509260863331,302.44077133439714,2092.9243122636667,0.6074497233723732,1232.6266799498048,0.1207603403942483,769339.989153928,22312.261011641902,0.037125065000026616,216976.7657103817,3078193.5996203674,21432.163656846515,0.0021475235755527506,0.0056055652170669944,23156.825286476153,226.73243923839638,35.42022765581318
ArabicWestAfrica,3992092.4835777157,0.0004853262001462314,153.162565966836,6045861.349363769,21996.028190169425,4.2048662529582295,3095.617205824274,20549.814157993747,18269.89942770048,0.26480463229359397,19203.222860044578,0.09156437688542725,592.4014592475734,4580.775146625392,0.03245030061521773,0.9174316716365242,7859.871065266132,0.014227552292925565,3.5563454515461146,63933.83346978536,25498.86276327281,0.05305773472072057,0.00018443658989465627,282.84759653074644,14817.31139600513,0.0010861403768635844
AustrailiaNewZealand,3440835.711495248,4528.2537185521705,10383.780475598525,21569792.876679555,61771.11426941301,14.954884585437688,1054.582509980092,32738.378432619767,30674.375851683453,75864.40254866569,4535.008389788851,0.29645700113236556,97837.31924577219,85544.80628351009,1665.5634404200712,20804.452826083663,7164.604247532871,2799.179461451454,0.40005113164038747,350538.0857477385,461.2759843535532,98.05855564273374,1721.0811774667925,171.27117002174887,3581.5005736192643,81.24057376898082
BalkanPeninsula,2604212.624812653,3.5419372775969626,106.15987363049466,216586.87066740933,58744.631266167096,19382.223509555206,550.0937350708633,16087.244516433246,4862.05570023508,1819.8125226906393,6469.9702940064135,220.43829088763803,528.7807844835099,19563.764171308663,5.0125118646692695,21396426.11539074,6918.048875058609,2.929442539018092,5523841.135110754,63186.2912895595,180.43703234524074,12.049337999703663,1.3382668338376666,5271.794170439472,4992.03218313624,561.7170498752367
Brazil,249292.53622672637,0.39520981723293075,106.84747136381321,85003863.21460946,652272.2264012515,108368.67577050049,2922.046525693345,132730.22654235014,176296.63125579912,20786.121475692446,38.213271849000435,987.3958053854071,88.9971163014258,4490.7909971037325,82.1784118542306,14176.31236792965,121988136.55679673,11.487731551536278,820328.8654702717,461849.70390164276,560.7097119372245,0.06314417335216783,0.15054263293428186,6459.863103799387,29.44815742293366,227.4178407569697
BritishIsles,610319.2028645253,0.000445924054957739,385.24164351894325,20266220.96417077,3635782.6157828397,655193.6256565552,6155.907441402121,1426459.9824508717,29887.263482064012,1626.1799467351186,200.5593074068305,1918.5420721629778,267.0144412233816,313.4641530924603,0.1999375200996155,116121.53782262169,249882.98241715637,0.0830476110393894,7391749.444222017,775690.5267544064,2856.0256396968734,0.0004164422582919785,0.00017195288106791381,114901.8159380836,155.2958704195087,3.196291555189735
Canada,324710.2791562023,27.835500801399398,13782.047356801302,25249932.19109973,4673878.135101231,49091.53415847727,14073.848620040719,27356.421015727337,17.824573082478853,5762.7337062797815,573.0511178640992,354.45445992095466,1164.695761744323,1229.0472765866334,3.057101781876577,5116.531044281141,19272.772748264266,2160.7408192291227,357245.56781136413,87188.22538637112,2878.9193205821825,1.4589467152018765,10.616558747106781,1780.5596162711913,441.4751855633812,7.78870537613423
Caribbean,126859.87501450078,0.0027420924219232943,120.31919653589532,26202618.048697945,451755.9286751224,278701.5052564511,689.4863148885461,39316.04253145589,31839.89868813711,1803.3547671202086,18740.106916267174,2137.1402104441922,508.30236124847755,16351.797216289853,0.03591346987833975,1583.4663269199318,273494.63969615934,0.01003706073670694,1102224.987970278,2001882.3103560752,153.07055289051874,32.637424570169095,0.0010281943986702683,11549.43553657355,14477.777560437416,11.120252703515197
CentralAmerica,0.8957558437156352,0.00036552326631528886,1488.444259563602,803819.9701696428,3859817.373566492,3.757957764833371,7.768652276666552e-06,2623.6290403959447,11561.945272265113,28876.536445216803,0.022161958871053142,0.12281664219906824,3480.521147234418,408966.7836994714,0.017236050788460217,1011.3438337226129,338029.2908703909,0.014145261913936837,64.48076430138417,198816051.37095514,0.0,5.181967581415803e-05,0.00013663841954614106,160585.32122115383,0.019988410733498878,15717.868454338863
