country,Arabic,Bengali,Catonese,English,French,German,Hausa,Hindustani,Italian,Japonese,Javanese,Korean,Malay,Mandarin_Chinese,Marathi,Persian,Portuguese,Punjabi,Russian,Spanish,Swahili,Tamil,Telugu,Turkish,Vietnamese,Wu_Chinese
Angola,1782041.5566256123,3.6241761510512764e-05,2100.5299962887652,35360574.49575773,5899584.56373234,2545808.7987907752,1781850.906832545,2836172.916188547,30258.61505056956,9054.713573700326,84.34965055934659,68780.15071222119,8383.555474804572,1677.9758053349774,5466.605174737377,28576.299339158948,3775560.073915454,1399.526864725562,17937.51397747251,2066218.7463822141,2468353.705066481,0.00026870589318267636,2.0974780491076028e-05,350.2094111411487,65.01007796116608,1472.4999619507837
ArabicMiddleEast,8946998.992891407,0.0007452350394576636,554.2847373519668,1659863.8723248465,0.0,0.0,547541.1490970692,0.0,240.00017995740103,0.0,2.7791960120323593,0.0,3.02749002974729,432.25276143519136,2358.0935554058537,5016187.719959251,13009.900204459185,399.28802005383994,161603.83489180324,0.0,221494.84084149005,0.0028823928661887363,0.0004498067239155905,1452.6387920734194,0.010648088140170969,130.17755145287185
ArabicWestAfrica,54.519078077944954,2.3369792216416524e-05,480.8675268611685,301914.0434527228,17950.616629498283,7107.4901368935125,236648.32448769402,29876.215074022643,0.20793148805980616,0.0,41.897801663347174,0.0,2687.0552763303426,748.792010059367,662.2236708817859,7638.989480817876,1.0350605436026017,230.14142930071404,3.391983121256071,0.0,340660.33684477233,0.00039432085465874794,1.4091866235088038e-05,0.010844214973021033,26.046451587420865,0.004375265728097149
AustrailiaNewZealand,285160.72443701973,358.27045120583915,109081.31780479546,2004672.6173983903,151151.0912196976,31906.796184512958,6965.575965045702,69974.45079986539,101282.12319796716,1216.2541306592636,32.81751744785283,1824.4305655155804,1560524.429109993,226953.9412003265,911.8084350603181,1084406.1039036978,2664.733639558729,754.6413264069831,2.8451007965112884,48674.21494910358,3790.6609684043515,1424.9841303960075,221.74521788249015,0.012986623454570967,4316.948293606356,1326.1932234010396
BalkanPeninsula,194620.488429299,0.2205472153223809,169.81453562666294,13954.419417158537,35457.26482426401,8809.664158768806,3483.1477915732144,25007.1696732265,985.524232464916,103.42183726022105,57.504861355341895,387.05591540089273,2740.5584984681072,6544.214343165196,165.7261055279652,541399.3732929506,1881.9159876393712,21.01082522689323,7746222.300155995,13099.177160235964,981.8553403156203,0.9598708988350437,0.13156658344874536,36113.78889427311,40.18443904200851,36.192204527675614
Brazil,51840.766160672705,0.021658358498471884,548.2889789427203,35120160.49527562,594801.4605432923,187274.41719852242,814.6810977123646,513987.1890465918,8095.255903113438,442.7898722026988,0.06143923561980213,2699.0581806521054,697.5959290841229,1632.8796868796376,6658.199890304667,151781.28941431438,1010361.362061651,512.7565728803818,1405252.108708431,76616.93292833175,1865.7086866715795,0.08641647696547182,0.01340291671878205,507.0951088247539,1.8523571646703563,348.42022765267484
BritishIsles,284450.6238259888,9.613065399648366e-06,2479.9396080760935,3195959.9192051766,5934916.182748627,2082224.4237290088,15546.209939216827,6858700.393757205,66138.48950701466,1218.7195818627665,1.0831857190944076,17124.042824738153,2572.6266170833164,427.14326913889454,13524.283637575387,2180245.4174676267,43750.887311599574,2223.182219190814,17081382.09846089,295088.8077710637,24112.997915571472,3.6295347645883364e-05,5.682187824590539e-06,2579.5499452097342,3.4532129367926414,33.235694831546525
Canada,325957.2634255636,1.7056727925058306,176470.09276106054,7987382.352459092,385448.5802021932,235695.99005272012,66275.0000473008,146829.94027745957,177981.39072599696,10178.289960494834,5.980464903138668,1533.918840466734,15100.269963293424,2235.889125937227,0.1744462164536471,58319.028647757616,9137.664641054784,172512.31138966058,260210.86446774495,219286.46121222203,778.5005045777297,6.728916300759892,1.0481845169809896,703.1465277691602,42.859281798903076,81.83704070326553
Caribbean,17771.83947779953,0.0001526941809665471,389.4442746056239,4605604.464825692,428441.5181866397,57562.47391236603,2196.323741291162,54529.54987130482,12507.372772900835,92.0807599763914,127.05796823526295,580.3130678228918,2109.96557967804,3930.6126722568247,942.0867092907503,8585.061810722671,335386.60888150294,203.64315077694482,1036493.5155577312,161019.06116083797,1012.4239115605892,0.000973548158573121,9.351790880708223e-05,2594.041313867231,75.32665338264596,47.545047504655884
CentralAmerica,0.0,1.8267428265787847e-05,274.64560489169355,151205.04801344327,4274237.144544167,0.0,0.5456444035447514,17406.536446372396,0.16348933774209914,266.850579121228,0.39088738130558764,255.86422268187584,22590.151870696813,119368.89425396465,482.6768817214658,13.371270680670166,1309800.1480338245,265.5956608047025,69608.3086244111,65014818.63651765,0.0,7.177227880005247e-05,1.116943669404013e-05,1015.5749611837153,59.7297343868157,461.5398830430026
ChineseAsia,384658.1453543595,1.1325349270930747,10884.385675451535,349869.30232137674,251888.05783106986,56431.617796191305,230271.9784575114,150465.83918181245,3333.088352669429,382464.4064837222,24.15416374690675,915583.4142941749,81283756.66440871,432636322.47753423,287430.41399503336,231935.66932878314,12746.258442243525,60.5203351017321,381136.46866531036,188601.29728398912,327985.31100905844,4.591172747292102,0.7044697192705125,852.3311697409064,225130.4820669204,54120.58375341169
EastAfrica,23658024.75773485,3.2589770960527447e-06,3842.8671044428015,0.0,0.0,0.0,21265849.999385905,0.0,0.0,508.2417359049522,0.0,0.0,23184.289224306252,8856.578991365865,1395.76892393265,108130.37496897063,1727578.6432199823,2111.5471453118066,217313.17030236774,0.0,0.0,1.5344654763922772e-05,2.3082880570460246e-06,48919.96544443611,38.04216699609054,7471.957576488449
EasternEurope,14476027.37682999,0.0008119874283400584,1318.9095077780717,856166.12844158,166299.94052591367,7891131.959985466,0.17411334026463152,160403.43923226758,246671.59067423208,160.35530563727497,164.59700044033067,602.0505869778476,0.17393458763069766,902.5822377638195,1029.6193500118031,9168757.17778475,3170.9123773431356,1168.5753925360452,1099658.7932372254,19362.11017676456,1.2657371150561416,0.003783732828056131,0.0004973354024008301,249002.8338849314,46.60985630634067,91.96363328565712
FrenchEurope,544790.31200765,0.4215648377595098,568.8158385562082,4592598.1460764995,4377585.397095977,358345.47861935175,2759.969106226668,997219.7413749667,15763.224758159024,2681.1737881022214,15.742359703034804,24934.683840965536,3524.7199672726547,518.7442700803708,1969.5916311236783,11634.084334303056,90500.91611040388,308.43735385576224,22730.98467789175,709038.0468432154,9879.719938376658,1.602149560327067,0.251611421186032,139.41823219330814,9.461417601695084,861.3190377385673
FrenchWestAfrica,91242.38549504335,1.8424649914772189,963.8018419339578,735603.0742637935,39950.576430182846,17.49358085396581,5588.1789000642575,54.036569497254256,2123.433560570092,0.10613516228218728,78.87751539419357,0.9901074964271133,11582.237606323652,1805.4457794274688,394.536169725343,120191.7710061665,4.000640156162335,146.36095276604053,193157.545256129,41.636711470187194,27031247.243984766,7.4202791468014375,1.1444776097195941,424.1969986337779,48.24828854222074,0.002612258552564826
GermanEurope,8077.163046911143,0.4811465137794591,425.11028647381534,362634.4408108464,766693.5631678824,139298.06452722897,19320.74588965525,0.0,267787.3270312688,740.9221092591006,0.7596901120007052,0.0,4103.441336810252,655.937472789411,529.24729963488,23608.83727886168,132299.3655469376,137.49073122997675,28052369.56473291,55872.3811901771,0.0,1.8992221211551685,0.29595338986091974,70743.15077468794,11.32734206040369,2621.5886205170027
IndianSubcontinent,176475.8776552327,11311460.765791418,3114.8212461025764,277481013.0281785,634216.3608665683,112389.09894570647,7595.507220806112,1542922.6721381892,16569.482315147183,943.6402257898127,597.7615664408994,8022.001857490458,21796835.30954764,3367.4301665549715,12510.427904949363,13090.898309188158,41239.00447527872,51625.91719585982,1056909.2632766243,277428.47390196193,4168.62603897728,45638637.77262132,7082733.955368542,2603.12960850996,316256.53548441443,18.71280808826176
ItalianEurope,12217.894657143614,0.6688725178090581,999.4942702815243,7560651.801810827,7634509.872414286,1702773.2324857647,687.6383200248517,36.893874648901104,136124.68750928296,0.05559601495366543,3.1825234883173272,0.5335595307391854,6014.84554921066,996.1862333463085,1202645.1866803535,0.9751019741879846,340229.19507245865,576.6635774033184,67.17362821721363,133962.91230195138,216.92619337431532,2.6766187424260406,0.4152462654126158,6363.228040883211,18.34994183929459,0.00028489961010856217
Japan,154662.04450060526,4.3283239404136766e-05,575.4150892305547,18463234.457017753,769286.479319268,169410.35980306048,106.97531050629152,326924.20229559724,13094.009424733278,1001696.8938746566,0.3267196573440502,317882.09250270453,85.44402788650949,90.96916267599133,44834.240935561735,17372.698062327036,33025.381036127015,517.8638901972355,85282.94619826911,199405.4058539395,548.1838942527232,0.0001715599156259749,2.662037288491578e-05,1821.003467931077,0.004427294280277473,1403598.3374809336
Korea,26108.510073216825,1.0978720734661582,998.063425272844,9574917.507441849,35751.85427005519,15308.113398822337,605.1032609443066,85052.74554704402,1217.0811864816048,21831.827334419362,30.007492354871097,76.58932607311742,10127.678424433345,1599.4290938005097,693.3247908646429,17426.594057603324,1867.6608077045576,279.5756612044864,0.47242220087424397,28520.64167190248,202.0767682484442,4.4772019296169985,0.6856181766327893,55.0937340924929,44.995560889170136,943558.7710452953
