year,Angola,ArabicMiddleEast,ArabicWestAfrica,AustrailiaNewZealand,BalkanPeninsula,Brazil,BritishIsles,Canada,Caribbean,CentralAmerica,ChineseAsia,EastAfrica,EasternEurope,FrenchEurope,FrenchWestAfrica,GermanEurope,IndianSubcontinent,ItalianEurope,Japan,Korea,Madagascar,Melanesia,MiddleAfrica,NordicCountries,NorthAfrica,PersianMiddleEast,Portugal,RussianAsia,Somalia,SoutheastAsia,SouthernAfrica,Spain,SpanishSouthAmerica,Tajikistan,TurkishMiddleEast,USA,World
2015.0,30381031.5725,138469526.832,4074632.78467,26891747.4922,27372245.2574,206005637.805,68033615.5437,34577380.5739,43328941.602,172578100.063,1383915932.92,358310169.579,291299197.54,76702424.2468,347576854.442,113378414.604,1715776829.1,65521688.5856,127441346.432,75507300.4611,24451450.072,10123420.1987,126138649.661,32159177.7231,224640555.044,112346974.291,10796812.496,58817692.0105,14229083.1046,633840733.976,63115525.1737,45665781.6224,211412338.231,8783983.3964,112284173.854,315626149.904,7311575518.19
2020.0,38662989.2021,146774044.845,4563648.70536,27317978.9761,27164131.9835,213831596.634,68415011.0019,35035029.687,45582955.3593,183784835.899,1408227168.29,407392448.62,287692600.442,76620957.251,395028212.857,111943835.647,1823208790.05,64125943.5808,125931328.624,76584602.2586,28130324.8254,11302757.3276,146263012.631,32229942.6505,244332292.406,120531006.314,10954721.5947,61556745.7881,16737176.1982,668934200.354,67960522.0779,44432443.5027,223709135.023,9959071.88968,121500494.435,321656864.297,7698078821.23
2025.0,48394430.7558,154270545.774,5075160.62518,27654079.6801,26888840.6678,220328015.821,68561270.4071,35400524.0356,47616476.3366,194055206.693,1420176743.81,459758058.134,282706712.036,76294765.165,447055240.334,110306998.534,1922888901.09,62574583.792,123744978.058,77348123.0295,32167942.6409,12521923.9169,168511924.498,32264673.4255,262949865.209,127642136.203,11087872.36,63556875.7186,19596140.4603,700906510.877,72662244.0028,43015723.2785,235080802.209,11124432.6395,130780023.155,327397483.583,8062366228.96
2030.0,59694352.3779,160894350.807,5606775.51117,27876763.6508,26556080.8981,225427287.134,68466379.2333,35643379.0009,49397090.9492,203264419.993,1421335167.32,515154042.853,276541834.07,75762570.0773,503817584.731,108394192.142,2011981122.59,60935978.8255,121088825.987,77695064.9934,36493434.6523,13774163.1793,192855098.197,32205371.3899,280927842.0,133944454.999,11207994.128,64992076.8226,22797033.6597,729189242.81,77180411.9087,41528090.4991,245451517.144,12286757.0073,140195439.523,332230381.828,8402792572.89
2035.0,72612106.355,166679549.921,6155100.69767,28007512.0784,26161921.4433,229116857.887,68202949.2549,35740753.8169,50912223.9155,211352765.017,1413568510.4,573057450.751,269919944.157,74994520.3646,565103874.485,106186098.491,2089228657.71,59210131.1525,118136987.341,77465300.4157,41042813.5755,15043600.6976,219111745.781,32052869.9347,298792146.438,139781396.934,11307899.1683,66116788.7506,26323659.1232,753592272.215,81557009.5869,40033321.0019,254707678.23,13487715.5892,149713192.975,335879818.735,8720357144.39
2040.0,87111141.054,171589254.186,6718045.96793,28072736.1948,25704447.5802,231556768.877,67842855.166,35731741.239,52151226.9901,218277196.27,1397976322.15,632656030.871,263609160.628,73940531.335,630320195.333,103712345.838,2154587720.25,57404508.5215,115029306.785,76624450.3391,45800125.593,16309478.1036,246872749.422,31863628.3527,316457573.541,145224742.907,11376517.9388,67001600.5401,30167752.5282,774171454.995,85832286.2151,38494659.2597,262812600.912,14733870.234,159236951.7,338478963.242,9015450941.05
2045.0,103122304.127,175540016.243,7289724.45221,28104477.8742,25186489.7029,232800926.627,67397550.6926,35656610.5454,53101743.898,224016002.572,1375415460.41,693221906.072,257830707.064,72601505.6457,698630417.168,101019428.852,2208293364.72,55486452.2406,111995030.3,75314360.0627,50749392.2246,17555768.652,275674224.389,31678598.4878,333380913.842,149958075.626,11400491.5442,67551869.3008,34324794.2669,790953982.803,89942260.0233,36855962.4675,269717553.169,15980656.6864,168621333.647,340313056.72,9286683413.12
2050.0,120612592.142,178413548.443,7861881.21993,28101472.0684,24617409.9583,232853349.685,66835169.103,35559187.9288,53751243.0175,228533953.147,1346181720.5,754056668.999,252246977.924,71080534.2981,768979322.492,98195189.1465,2250331805.48,53446099.3799,109097504.907,73676841.7138,55862688.9134,18775009.2045,305226666.877,31508485.489,349096581.767,153599823.817,11377714.0321,67660722.2956,38767425.3183,804062510.204,93820856.419,35090492.9013,275427365.882,17171120.0252,177763123.255,341949072.632,9531592130.59
2055.0,139483004.38,180175442.79,8427630.41941,28063755.4464,24010124.6316,231806272.744,66123211.3454,35468189.6923,54114633.4938,231771119.688,1311926501.33,814419871.493,246502204.616,69485150.1425,840613088.602,95340999.1923,2280129098.64,51331793.442,106244992.939,71850115.8646,61069721.1233,19959127.6884,335221356.219,31342951.3245,363289358.443,155936452.55,11315127.7555,67313149.9491,43442261.8732,813623652.516,97431925.0055,33211430.5124,279935120.113,18288148.4188,186619190.064,343794797.629,9749080972.07
2060.0,159628015.45,180878338.992,8985999.84765,28000823.5166,23376884.2866,229653403.555,65314271.6485,35425855.35,54213139.3021,233750979.948,1274947234.96,873554094.132,240507702.51,67872190.52,912840171.366,92660724.3417,2297993612.4,49253476.6297,103272791.565,69959539.5357,66307280.52,21091767.0584,365261342.577,31174036.6277,376071123.661,156999307.766,11229840.2008,66588887.7259,48276587.676,820072026.832,100757256.526,31294510.8476,283256606.8,19342381.6852,195181151.599,345849729.46,9940843087.42
2065.0,180990500.833,180665311.678,9532520.43066,27909075.4013,22741220.9912,226540184.664,64512875.5304,35431635.648,54088791.1035,234544076.292,1237575785.97,930887471.082,234512777.842,66292459.8813,984983736.985,90245936.2924,2304143547.51,47341720.3405,100236002.512,68080075.5481,71506851.2443,22164086.7236,394943265.857,31010934.769,387581402.392,156970711.567,11144193.4904,65602473.1715,53220464.9877,823910430.043,103797071.84,29453361.8008,285451281.318,20346483.044,203461253.007,347972278.572,10109792250.4
2070.0,203891854.5,179988742.743,10082337.0904,27794025.6462,22120657.8059,222931501.357,63755283.6974,35470851.1253,53853370.4298,234615341.858,1201321759.34,988212351.431,228747203.66,64724664.641,1058738316.8,87984126.6286,2303372572.41,45595341.6148,97292341.5734,66228879.5925,76794771.6176,23211002.2807,425095715.353,30864381.8949,398465865.54,156391171.54,11062475.925,64499312.2667,58418318.5552,826336335.149,106659953.3,27735535.4843,286991207.134,21340685.688,211711700.878,350020346.746,10272320303.3
