year,Angola,ArabicMiddleEast,ArabicWestAfrica,AustrailiaNewZealand,BalkanPeninsula,Brazil,BritishIsles,Canada,Caribbean,CentralAmerica,ChineseAsia,EastAfrica,EasternEurope,FrenchEurope,FrenchWestAfrica,GermanEurope,IndianSubcontinent,ItalianEurope,Japan,Korea,Madagascar,Melanesia,MiddleAfrica,NordicCountries,NorthAfrica,PersianMiddleEast,Portugal,RussianAsia,Somalia,SoutheastAsia,SouthernAfrica,Spain,SpanishSouthAmerica,Tajikistan,TurkishMiddleEast,USA,World
2015.0,30480899.2276,138716872.946,4085832.87952,26910049.2855,27370049.0294,206192357.683,68058849.6216,34589920.3334,43372703.0159,172841900.519,1384690887.36,359330600.383,291260858.297,76724690.3693,348538602.458,113364090.544,1718151026.29,65512369.5948,127422463.685,75538095.7265,24517523.1987,10144220.1728,126526497.681,32162748.7821,225113013.016,112546013.42,10795178.5663,58913082.9872,14274453.7738,634629863.02,63190432.941,45669132.9824,211670844.6,8805695.95251,112472318.211,315763151.224,7320347289.78
2020.0,38785021.9578,147036746.781,4576305.51678,27336876.9301,27162169.0142,214025198.942,68439919.2703,35047911.0652,45628634.5771,184065812.394,1409016671.66,408552630.663,287654756.889,76641961.8625,396121695.717,111929430.383,1825731751.26,64116625.337,125912772.701,76615847.2215,28205940.0139,11325787.9548,146712145.195,32233498.51,244846281.682,120744972.546,10953435.8365,61655932.7768,16790419.5639,669767714.793,68042184.7243,44435408.4655,223982254.541,9983548.19981,121704456.009,321798086.432,7707580807.39
2025.0,48541945.679,154547272.041,5089351.15811,27673526.7506,26887124.7452,220527285.541,68585759.8274,35413744.9053,47663835.1156,194351930.782,1420973961.57,461067302.981,282669546.961,76314406.6318,448293201.809,110292543.75,1925549920.44,62565291.5819,123726849.448,77379692.1896,32254002.9527,12547245.0582,169028736.0,32268214.3502,263503156.361,127869192.349,11086957.088,63658616.5247,19658347.4296,701780728.28,72750647.3354,43018309.0219,235367382.186,11151628.9666,130999999.508,327543007.592,8072600664.91
2030.0,59870904.9725,161183656.71,5622569.68205,27896692.4004,26554622.6638,225630951.812,68490360.5389,35656926.6361,49445864.6054,203575271.592,1422134127.43,516620932.9,276505503.666,75780767.2972,505213216.664,108379731.552,2014765562.7,60926729.9065,121071193.856,77726790.8143,36590652.0768,13801822.9013,193445880.443,32208891.9576,281519119.956,134183227.881,11207465.6844,65095428.0603,22869264.1322,730099789.885,77275487.4313,41530314.204,245750318.884,12316648.2374,140431758.165,332380014.844,8413758463.14
2035.0,72821296.0716,166980051.302,6172558.20808,28027865.9007,26160729.08,229323637.483,68226364.0845,35754606.6714,50962141.2249,211676031.955,1414364272.14,574689069.292,269884509.413,75011195.888,566669788.328,106171681.479,2092120137.12,59200944.2695,118119894.528,77496949.791,41151730.6917,15073617.1806,219782229.111,32056365.5162,299421202.82,140031121.543,11307770.935,66221226.568,26406919.8598,754534552.819,81658734.2265,40035204.2268,255017331.225,13520379.5475,149966132.597,336033238.162,8732051481.26
2040.0,87356390.1316,171899496.938,6737219.74147,28093473.7028,25703526.3972,231765531.334,67865673.7945,35745891.6545,52202012.0077,218611099.889,1398764547.2,634457138.635,263574581.423,73955610.8932,632067359.956,103698020.797,2157569793.86,57395402.6273,115012775.192,76655775.8218,45921245.0674,16341830.4681,247627407.451,31867100.9704,317124020.499,145484779.96,11376800.156,67106721.7618,30263022.8934,775140952.205,85940681.2303,38496222.1131,263131696.606,14769401.2988,159506634.713,338635897.306,9027865736.7
2045.0,103406799.383,175858389.341,7310649.6502,28125577.9326,25185841.8451,233010591.705,67419750.1342,35671065.3452,53153114.3309,224358730.44,1376192275.36,695195182.73,257796914.141,72614933.1469,700567484.412,101005240.352,2211349909.67,55477453.0181,111979048.488,75345171.8152,50883177.1433,17590406.9962,276516111.731,31682054.866,334083219.162,150227215.854,11401189.5143,67657130.7567,34433038.4933,791946217.725,90057259.155,36857224.053,270044630.21,16019042.6701,168907640.741,340473354.74,9299803037.05
2050.0,120939408.511,178738217.745,7884568.26554,28122909.7329,24617034.2703,233062843.82,66856718.8881,35573970.2441,53802909.96,228883638.375,1346943398.89,756202799.372,252213946.226,71092290.2211,771112017.098,98181171.2815,2253446675.35,53437236.0962,109082052.516,73707007.5457,56009531.5817,18811871.8336,306157956.59,31511933.6246,349832231.522,153876166.041,11378826.5372,67765425.7067,38889520.823,805073154.575,93942298.613,35091473.6835,275760974.61,17212213.8107,178065761.971,342112840.284,9545392996.22
2055.0,139854935.538,180504499.93,8452068.77482,28085502.9657,24010016.865,232014608.359,66144074.2409,35483333.5802,54166327.583,232125803.104,1312670229.43,816737429.01,246469955.576,69495245.4785,842945042.268,95327172.5621,2283285346.88,51323089.3561,106230062.936,71879559.8601,61229832.3868,19998139.9379,336243284.477,31346398.1383,364055173.168,156217700.484,11316647.2134,67416587.864,43578917.8349,814648527.894,97559588.9375,33212153.8158,280273807.411,18331764.5115,186937794.539,343962329.928,9763532952.83
2060.0,160047570.653,181209956.718,9012175.25388,28022857.9995,23377037.583,229859590.157,65334430.7762,35441412.1386,54264615.7957,234108737.689,1275671482.26,876039495.181,240476269.011,67880652.7028,915373094.24,92647079.7502,2301174713.41,49244937.5681,103258400.172,69988236.9094,66480708.9897,21132824.9861,366373942.39,31177488.1617,376864157.704,157283208.166,11231755.165,66690489.0332,48428284.8022,821107487.571,100890881.844,31295003.2606,283598942.929,19388362.4066,195515339.934,346021319.359,9955912942.67
2065.0,181460043.856,180997907.21,9560405.01695,27931369.217,22741626.5988,226743364.772,64532348.4098,35447656.2521,54139848.3813,234903091.885,1238280332.57,933535504.865,234482160.053,66299327.3329,987717457.4,90232449.4765,2307333272.57,47333329.2394,100222158.065,68108032.1065,71693469.4178,22207071.6065,396145349.838,31014398.0042,388399001.61,157255326.994,11146492.2054,65701852.612,53387527.5573,824953447.376,103936382.386,29453651.2633,285795911.991,20394702.6675,203810661.276,348148145.347,10125445077.4
2070.0,204414581.117,180321549.547,10111946.7982,27816554.1022,22121306.1556,223131236.144,63774098.9502,35487379.6867,53903914.3837,234974510.076,1202007236.95,991022904.772,228717371.703,64729976.0373,1061677362.78,87970788.4386,2306561325.46,45587080.1759,97279030.4499,66256108.0723,76994784.2046,23255864.9281,426388624.89,30867864.9071,399306734.847,156675533.243,11065145.7767,64596311.9378,58601524.4473,827385379.821,106804805.34,27735647.9814,287337350.752,21391115.0142,212076396.105,350200633.277,10288549979.3
