country,Arabic,Bengali,Catonese,English,French,German,Hausa,Hindustani,Italian,Japonese,Javanese,Korean,Malay,Mandarin_Chinese,Marathi,Persian,Portuguese,Punjabi,Russian,Spanish,Swahili,Tamil,Telugu,Turkish,Vietnamese,Wu_Chinese
Angola,1371781.60811329,1.5995901479266003e-05,1590.8110804768564,27397130.640016615,4477121.545487541,2277104.48373736,1745177.5350936349,2210258.5968632987,23600.024834244974,6921.630494044,57.565649171471925,53743.92827613307,5938.494642803725,1199.495755039849,4277.267080103952,20044.95314510046,3330320.036815721,1093.538419823372,12917.978881822508,1585029.4230921955,2446303.8197804787,0.00014868564554186775,9.85391027512878e-06,257.62811228354286,44.67348460724303,1118.4220337926479
ArabicMiddleEast,7559595.531865874,0.00039533841693974555,440.78358989654765,1218936.6156876257,0.0,0.0,456575.434545618,0.0,51.81294881999899,0.0,1.8410659747390163,0.0,1.98116199576603,289.9447667789521,1965.1061084632804,5282450.03920752,10814.24782556331,331.61055140466715,149687.50256633214,0.0,186232.23983654685,0.001541463602324626,0.00024020013394728974,1144.5154677263583,0.00662359576787257,92.90100483666608
ArabicWestAfrica,42.58711643612988,1.2076640057699988e-05,391.4853665939248,356002.87731005606,14594.862376631201,5923.925964565188,236168.51405694906,24271.144969282726,0.13828624389572478,0.0,27.547855027165397,0.0,2208.930083178399,604.6668909048567,537.3762226891853,6445.352694835325,0.7698175689257769,186.62925646563082,2.3575931067461786,0.0,340287.35960012866,0.0002468216009335567,7.333221020573548e-06,0.007072037941452184,17.520273084756393,0.002811033000150793
AustrailiaNewZealand,240999.49514071757,294.38272133245255,114277.30414067795,1692279.6463164142,130841.49643775242,26990.837886786703,4723.212729918437,58230.84530386176,107744.37736931602,853.4534233848791,23.650265502323283,1524.1545403002008,1638314.25105824,236097.65384996313,752.1409838442883,1112218.9652121607,2165.442827124274,629.0041834529676,2.144792192681439,38527.29975644415,2612.106488148927,1176.119205624877,182.862708069325,0.009002599062457295,4531.73331599971,1102.9839303039835
BalkanPeninsula,131950.56004006902,0.14217979524591798,136.95656899494716,6895.299103521723,27733.163474609435,7018.6235229609365,2194.3981714632087,20152.609509091253,782.6239815416482,74.61300427301833,38.19763589297702,312.36253251171775,2225.634259343875,4988.544937125038,131.40059214315568,451204.5165975307,1445.6924717450454,16.48825177805759,7603181.057044962,9846.144958406585,538.365092462246,0.6274924139297133,0.08561156226545868,36428.80841819057,27.811159150298238,27.57364670539922
Brazil,38983.78908984387,0.013229050007712316,427.08932548468687,34196833.429904595,473194.4733109472,150792.6404933828,486.16923683710513,415410.37631319877,6406.518277248591,319.505431759788,0.015362922216956235,2116.7050915159034,522.2008258753833,1286.8845388365348,5380.3183160019535,123711.13324463663,820684.889405232,402.35543727605784,1137056.4768576438,58020.598896706295,1255.9791587086322,0.053021421197693736,0.008220075013370364,390.04730285973085,1.3872373851719169,276.2833333908251
BritishIsles,233396.67410974877,4.251313303382375e-06,2056.095385152627,2577439.864722107,5964871.452890604,2139779.1349931587,12575.789859950579,7105675.294006972,67561.96877747054,1013.7121057840709,0.6145314861211987,15862.789283215456,2053.4341501694244,338.73198158917427,13944.798997923936,2288046.958276691,34508.37589803021,1857.1830104982937,17760036.90108739,239254.35832982467,19289.615865768334,1.6815662945016392e-05,2.6085717417422742e-06,1875.2145854748533,2.564325946999833,26.43151213825686
Canada,300033.309079,1.1124607675211804,179952.9557320701,7455304.993068663,315956.1916289144,228187.72548544686,53873.80522488426,120415.56628197235,181198.88818650212,10329.878761967226,4.2550188607126245,1251.364664830484,12457.936176997491,1820.8170486652448,0.13857323679972322,47754.09640233921,7339.3219017602405,176681.1203372538,212253.26745720246,214460.8007142932,522.095776626553,4.415569890266368,0.6870627900805848,565.1344826018933,35.075668516889046,63.25253996195835
Caribbean,13293.15143785503,9.513617638070996e-05,311.06889655382986,3775573.32363538,346109.16871643794,45613.05345500751,1679.4080128856674,43402.00887298298,10059.961991104004,67.26799196590012,84.50634085384162,461.21829215586416,1697.6123613745397,3403.6804693997656,757.1271499864941,6733.270619135212,326731.05251644645,162.8837761274834,827498.9626359375,115505.00912546458,747.304617096608,0.0006216940161804012,5.856915010515461e-05,2075.1608008211224,50.501661705300734,30.65209703347599
CentralAmerica,0.0,1.0393861848895243e-05,221.48519506056837,147330.5566008513,4283228.928217692,0.0,0.35095822537513094,14330.06087994594,0.12082269044263323,189.88037349788942,0.31154947748573714,205.55892775766893,18100.6909592566,95479.05538390852,390.0397306796046,10.706064055388339,1313062.0851573648,214.88561491310017,56773.60503811709,65183096.04294528,0.0,4.11041124765928e-05,6.3899015623186385e-06,610.6786001516145,47.873890860695866,369.344859505028
ChineseAsia,298787.204868376,0.7339194856021752,8783.88961780953,284693.5585869144,188626.47713780677,44321.46936304723,184380.42563506874,117431.26490953885,2680.8665748742933,381991.0688321573,13.424159011693337,914888.0172106827,81255412.91533743,430527911.23277414,287493.15264969243,186831.77613790205,10538.302634784148,44.327293796501145,307501.9787170069,147577.3670564205,262799.74861755164,2.9820711823417896,0.4578058289658305,678.1036976204934,225110.03467010366,43670.43079475687
EastAfrica,23991723.20020167,2.9065603127437537e-06,3152.245854075941,0.0,0.0,0.0,21495723.66230182,0.0,0.0,191.09025676387662,0.0,0.0,19274.65475287809,7198.964296858564,1116.203830896778,89443.53555453982,1754366.5445620632,1719.4858296575264,177281.86171602353,0.0,0.0,1.149540744722188e-05,1.7835200250753824e-06,49122.148765201615,31.79474755596841,6026.98976899721
