country,Arabic,Bengali,Catonese,English,French,German,Hausa,Hindustani,Italian,Japonese,Javanese,Korean,Malay,Mandarin_Chinese,Marathi,Persian,Portuguese,Punjabi,Russian,Spanish,Swahili,Tamil,Telugu,Turkish,Vietnamese,Wu_Chinese
Angola,2211561.5847763815,0.00015201447347243358,2650.7226724635943,43616949.876827374,7382856.701781373,2810586.6440314837,1820037.8004841711,3481142.816780666,37115.953017615015,11297.819019803008,115.08902015927532,84242.23865487252,11207.021098265452,2222.590528388768,6691.068337167255,38537.56556333854,4163918.8051541187,1715.7949791162168,23619.578947420643,2569282.748897526,2490890.608745829,0.0007546651964595361,8.790618252751079e-05,456.0971560954576,88.44387618594054,1853.9433142531886
ArabicMiddleEast,10163307.219550168,0.001224066141245185,667.8576493327018,2143948.5772857196,0.0,0.0,630274.976963108,0.0,537.477141544108,0.0,4.025272906131378,0.0,4.260861112589989,602.5941826241736,2715.2766343438416,4762219.444440602,15034.110552630265,461.3630664817516,174175.01604869214,0.0,252849.00311691032,0.004700241091855294,0.0007343713263947861,1762.8682238541346,0.015844106220704233,171.9166765295957
ArabicWestAfrica,67.06819096789648,3.9692924580088935e-05,567.0529693004315,251101.23643197116,21174.91075127149,8183.8017271955205,237102.61542599348,35313.21065406256,0.2916032855648807,0.0,58.752403292182414,0.0,3138.1993723925434,889.8384460862029,783.4993082586378,8702.84180619477,1.3159586719909273,272.43025435167516,4.5994965760637,0.0,341010.012681527,0.0005787529799520683,2.3782840070130755e-05,0.015363533435469888,35.962238701461544,0.006275031482071614
AustrailiaNewZealand,333327.4709396197,418.37724451146033,104071.73366858598,2280001.702607567,169378.9231854556,36187.95507430861,9491.063657133103,80672.0100777285,95138.65741614912,1616.5485842179055,42.8613681494734,2095.556519204744,1485751.5194957317,217977.19159507443,1060.5987297538281,1056049.1656303676,3141.211561199063,868.812896952193,3.619085782304826,58738.136886120825,5105.084088264512,1657.0135466308982,258.06134055827255,0.017876392398780087,4111.735097635854,1530.378426313158
BalkanPeninsula,265152.31900962174,0.3148828376322883,202.0110532994047,24595.085345330906,43282.08168994439,10589.848293652287,5020.162261435742,29757.939541198277,1190.6884164994988,135.41470478182595,79.82489360889922,460.01213044891324,3238.244983908758,8188.087319080174,200.4578642385837,623816.4988975222,2338.2419059554845,25.648585532770614,7872266.056842907,16650.2342965041,1537.054781679048,1.3529722507356516,0.18625022985343484,35788.991994075375,54.22057887639598,45.38041759929298
Brazil,65792.29528396002,0.03265945113834509,674.4326166263688,36032171.88340657,716548.9660872048,223198.44466901425,1224.4086966581378,610337.4397269312,9810.348171617605,581.7019767504848,0.1439850414417149,3296.1306398663296,889.6497334118521,1988.0986155178896,7910.404002534543,178794.68005094124,1194242.2631201409,626.3054106141412,1666930.687680411,96604.7470757437,2592.425203299054,0.12968660614527724,0.020124195066541204,634.7807587924359,2.368393381833716,421.65616142807744
BritishIsles,332688.4915984245,2.991416821748271e-05,2870.7533972500387,3799758.8050856623,5894857.225989586,2024847.671179582,18446.83006248331,6617220.75340468,64773.00598742892,1406.3103448358513,1.7017792983705728,18230.387283294323,3085.322277137217,515.8970006705247,13142.816562267783,2077651.0250650302,52969.441986404636,2554.6948529966235,16418827.129206937,348554.5259599371,28897.924726458114,0.00011128147232483988,1.7507580703820174e-05,3340.588101930391,4.422797616652966,40.10062444881379
Canada,351736.0227841215,2.4093659821407494,173037.05988932116,8503167.820519883,451448.8739872636,242833.5981254356,78269.88789346852,171842.28212759222,174797.5592771734,10034.141167251993,8.082921249407411,1804.5058191075038,17568.54196220612,2635.1089320003457,0.21085198282014123,68372.05513505082,10918.048204252189,168440.41330201356,306133.21109483484,224040.14426740326,1080.2446614205758,9.449470302074841,1.4735454496754656,840.4532424187404,50.36088289747345,101.38800985901707
Caribbean,22728.113171473047,0.0002259805771807593,467.73150135291365,5403625.179998439,509067.22077794425,69575.1372302353,2752.752620238387,65705.24915801198,14917.288426825744,121.59841596816062,176.71414855653464,700.5222651797586,2516.3427914107324,4445.209472853613,1125.0159105574835,10481.480407571935,343352.62596888386,244.29321989038164,1244845.3998377125,211029.4749086012,1308.988428051678,0.001407097191331594,0.0001377308027060178,3110.6032610983775,104.19696380470012,67.94566187459394
CentralAmerica,0.0,2.9097409005869347e-05,326.9362014977628,155340.3897936592,4265298.428439667,0.0,0.7818446391591964,20310.641585434845,0.21099929477081045,354.69512747141613,0.46355354704502766,306.16115122110455,27065.78067351038,143269.4291280953,573.5516268943147,16.02979070012259,1306580.1742675283,315.1445483068194,81918.7034816967,64850447.444125235,0.0,0.00011363002410194058,1.770168949390493e-05,1507.0420587022782,71.53744106372385,553.6984068181426
